,ID,Song,Artist,Billboard100,URI,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration,Time_Signature,lyrics,explicit,Genre,Year
7180,14691,lovestoned,justin timberlake,1,5iyE2d4U3Vc5cqY9mPTlpy,0.859,0.681,1.0,-6.247,1.0,0.0549,0.34,0.000161,0.213,0.852,121.243,444333.0,4.0,"Hey!
She's freaky and she knows it
She's freaky but I like it

Listen

She grabs the yellow bottle
She likes the way it hits her lips
She gets to the bottom
It sends her on a trip so right
She might be going home with me tonight

And she looks like a model
Except she's got a little more ass
Don't even bother
Unless you've got that thing she likes
Ooh, I hope she's going home with me tonight

Hey, those flashing lights come from everywhere
The way they hit her I had to stop and stare
She's got me love stoned
Man, I swear she's bad and she knows
I think that she knows

She's freaky and she knows it
She's freaky but I like it

She shuts the room down
The way she walks and causes a fuss
The baddest in town
...

",1.0,pop,2006
7184,14696,low,flo rida,1,0CAfXk7DXMnon4gLudAp7J,0.918,0.609,10.0,-5.64,0.0,0.0791,0.0928,0.0,0.139,0.304,128.008,231400.0,4.0,"Hmm-mmm-mmm-mmm-mmm-mmm
Let me talk to 'em, let me talk to 'em let it rain
Hmm-mmm-mmm-mmm-mmm-mmm
Let me talk to 'em come on

Shawty had them Apple Bottom Jeans (jeans)
Boots with the fur (with the fur)
The whole club was lookin' at her
She hit the Floor (she hit the floor)
Next thing you know
Shawty got Low Low Low Low Low Low Low Low

Them baggy sweat pants
And the Reeboks with the straps (with the straps)
She turned around and gave that big booty a slap
(Hey) She hit the Floor (she hit the floor)
Next thing you know
Shawty got Low Low Low Low Low Low Low Low

I ain't never seen nuthin' that'll make me go
This crazy all night spendin' my dough
Had a million dollar vibe and a bottle to go
Them birthday cakes, they stole the show
So sexual, she was flexible
Professional, drinkin' X & O
Hold up wait a minute, do I see what I think I
Whoa
Did I think I seen shorty get Low
Ain't the same when it's up that close
Make it rain, I'm makin' it snow
Work the pole, I got the bank roll
I'm a say that I prefer them no clothes
I'm into that, I love women exposed
She threw it back at me, I gave her more
Cash ain't a problem, I know where it goes
She had them

Apple Bottom Jeans (jeans)
Boots with the fur (with the fur)
The whole club was lookin' at her
She hit the Floor (she hit the floor)
...

",1.0,pop,2008
7185,14697,bleeding love,leona lewis,1,7wZUrN8oemZfsEd1CGkbXE,0.638,0.656,5.0,-5.886,1.0,0.0357,0.188,0.0,0.146,0.225,104.036,262467.0,4.0,"Closed off from love, I didn't need the pain
Once or twice was enough and it was all in vain
Time starts to pass, before you know it you're frozen, ooh

But something happened for the very first time with you
My heart melted to the ground
Found something true
And everyone's looking 'round thinking I'm going crazy, ooh I

But I don't care what they say, I'm in love with you
They try to pull me away, but they don't know the truth
My heart's crippled by the vein that I keep on closing
You cut me open and I

Keep bleeding
Keep, keep bleeding love
I keep bleeding
I keep, keep bleeding love
Keep bleeding
Keep, keep bleeding love
You cut me open

Uuh ooh

...

",0.0,pop,2007
7187,14699,no air,jordin sparks and chris brown,1,1jUA4rb6ZCv4gby4YU53xq,0.466,0.759,8.0,-4.978,0.0,0.199,0.0521,0.0,0.0587,0.328,160.033,264373.0,4.0,"Tell me how I'm supposed to breathe with no air

If I should die before I wake
It's 'cause you took my breath away
Losing you is like living in a world with no air
Oh

I'm here alone, didn't wanna leave
My heart won't move, it's incomplete
Wish there was a way that I can make you understand

But how do you expect me
to live alone with just me
'Cause my world revolves around you
It's so hard for me to breathe

Tell me how I'm supposed to breathe with no air
Can't live, can't breathe with no air
It's how I feel whenever you ain't there
It's no air, no air
Got me out here in the water so deep
Tell me how you gonna be without me
If you ain't here, I just can't breathe
...

",0.0,pop,2013
7188,14700,love in this club,usher,1,5j0McHPthKpOXRr3fBq8M0,0.573,0.712,0.0,-5.976,1.0,0.0732,0.0572,0.0,0.167,0.346,140.012,259720.0,4.0,"I do it for the ladies
I gotta keep it hood
Where we at Polo? ('EY)
I see you right
Yo Keith You was right
We just gettin started
YEAHHHHHH MAN

You say you searching for a nigga
That'll take you out and do you right
Well come here baby and let daddy show you what it feel like
You know all you gotta do is tell me what you sippin' on (sippin on sippin on) (ey)
And I promise that I'm gonna keep it comin' all night long

Lookin' in your eyes while you on the other side
And I think miss shorty I've got a thing for you
Doin' it on purpose Windin and workin' it
I can tell by the way you lookin' at me girl

I wanna make love in this club 'ey (in this club 'ey in this club 'ey)
I wanna make love in this club 'ey (in this club 'ey in this club 'ey)
...

",1.0,pop,2008
7189,14702,viva la vida,coldplay,1,1mea3bSkSGXuIRvnydlB5b,0.485,0.619,5.0,-7.115,0.0,0.0289,0.0941,3.31e-06,0.109,0.416,138.017,242373.0,4.0,"I used to rule the world
Seas would rise when I gave the word
Now in the morning I sleep alone
Sweep the streets I used to own

I used to roll the dice
Feel the fear in my enemy's eyes
Listen as the crowd would sing
""Now the old king is dead! Long live the king!""

One minute I held the key
Next the walls were closed on me
And I discovered that my castles stand
Upon pillars of salt and pillars of sand

I hear Jerusalem bells a ringing
Roman Calvary choirs are singing
Be my mirror, my sword and shield
...

",0.0,pop,2008
7190,14703,i kissed a girl,katy perry,1,005lwxGU1tms6HGELIcUv9,0.699,0.76,5.0,-3.173,1.0,0.0677,0.00223,0.0,0.132,0.696,129.996,179640.0,4.0,"This was never the way I planned
Not my intention
I got so brave, drink in hand
Lost my discretion

It's not what I'm used to
Just wanna try you on
I'm curious for you
Caught my attention

I kissed a girl and I liked it
The taste of her cherry chapstick
I kissed a girl just to try it
I hope my boyfriend don't mind it

It felt so wrong, it felt so right
Don't mean I'm in love tonight
I kissed a girl and I liked it
...

",0.0,pop,2008
7192,14705,disturbia,rihanna,1,2VOomzT6VavJOGBeySqaMc,0.707,0.813,11.0,-4.515,0.0,0.0571,0.0863,0.0,0.168,0.722,124.921,238627.0,4.0,"Bum bum be-dum, bum bum be-dum bum (What's wrong with me?)
Bum bum be-dum, bum bum be-dum bum (Why do I feel like this?)
Bum bum be-dum, bum bum be-dum bum (I'm going crazy now)
Bum bum be-dum, bum bum be-dum bum

No more gas, in the red
Can't even get it started
Nothing heard, nothing said
Can't even speak about it
All my life on my head
Don't want to think about it
Feels like I'm going insane, yeah

It's a thief in the night to come and grab you (Aha)
It can creep up inside you and consume you (Aha)
A disease of the mind, it can control you (Aha)
It's too close for comfort, oh

Put on your brake lights
You're in the city of wonder
Ain't gon' play nice
Watch out, you might just go under
Better think twice
Your train of thought will be altered
So if you must falter, be wise

Your mind is in disturbia
It's like the darkness is the light
Disturbia
Am I scaring you tonight? (Your mind is in)
Disturbia
Ain't used to what you like
...

",1.0,pop,2008
7193,14706,don't stop the music,rihanna,1,0ByMNEPAPpOR5H69DVrTNy,0.835,0.669,6.0,-5.582,0.0,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668,267080.0,4.0,"Please don't stop the music (music, music, music, music)
Please don't stop the music (music, music, music, music)
Please don't stop the music (music, music, music, music)
Please don't stop the music (music, music, music, music)

It's gettin' late, I'm making my way over to my favorite place
I gotta get my body moving, shake the stress away
I wasn't looking for nobody when you looked my way
Possible candidate, yeah
Who knew that you'd be up in here lookin' like you do?
You're making stayin' over here impossible
Baby, I'ma say your aura is incredible
If you don't have to go, don't

Do you know what you started?
I just came here to party
But now, we're rockin' on the dance floor, actin' naughty
Your hands around my waist
Just let the music play
We're hand in hand, chest to chest
And now, we're face to face

I wanna take you away
Let's escape into the music, DJ, let it play
I just can't refuse it
Like the way you do this
Keep on rockin' to it
Please don't stop the, please don't stop the music
I wanna take you away
Let's escape into the music, DJ, let it play
I just can't refuse it
Like the way you do this
Keep on rockin' to it
Please don't stop the, please don't stop the
Please don't stop the music
...

",0.0,pop,2008
7194,14707,pocketful of sunshine,natasha bedingfield,1,1uigwk5hNV84zRd5YQQRTk,0.721,0.88,9.0,-3.896,0.0,0.0454,0.191,0.0,0.0769,0.655,110.021,202907.0,4.0,"Oh yeah, yeah, yeah...

I got a pocket, got a pocketful of sunshine
I got a love and I know that it's all mine, oh, oh oh oh
Do what you want but you're never gonna break me
Sticks and stones are never gonna shake me, oh, oh oh oh
Take me away (take me away)
A secret place (a secret place)
A sweet escape (a sweet escape)
Take me away (take me away)

Take me away (take me away)
To better days (to better days)
Take me away (take me away)
A hiding place (a hiding place)

I got a pocket, got a pocketful of sunshine
I got a love and I know that it's all mine, oh, oh oh oh (got a love and I know that it's all mine)
Do what you want but you're never gonna break me (oh)
Sticks and stones are never gonna shake me, oh (you can't control me), oh oh oh (you can't control me)

I got a pocket, got a pocketful of sunshine
I got a love and I know that it's all mine, oh, oh oh oh
Wish that you could, but you ain't gonna own me
...

",0.0,pop,2008
7195,14708,closer,ne-yo,1,2XbfY2O2v3xwedUJ0J2kkr,0.711,0.753,4.0,-6.461,0.0,0.0766,0.028,2.9600000000000005e-05,0.152,0.588,126.051,234360.0,4.0,"Closer
Closer
Closer
Closer

Turn the lights off in this place
And she shines just like a star
And I swear I know her face
I just don't know who you are

Turn the music up in here
I still hear her loud and clear
Like she's right there in my ear
Telling me that she wants to own me
To control me

Come closer (Come closer)
Come closer

And I just can't pull myself away
Under her spell I can't break
I just can't stop
I just can't stop
I just can't stop
I just can't stop

And I just can't bring myself no way
But I don't want to escape
I just can't stop
I just can't stop
I just can't stop
...

",0.0,pop,2008
7196,14709,touch my body,mariah carey,1,2H1l4JczUDbiWfQtQElB05,0.715,0.665,4.0,-7.736,0.0,0.0502,0.0996,0.0,0.224,0.84,78.502,204733.0,4.0,"MC, uh uh uh
In the place to be (oh yeah, oh yeah, oh yeah)

I know that you been waitin' for it, I'm waitin' too
In my imagination I be all up on you
I know you got that fever for me hundred and two
And boy I know I feel the same my temperature's through the roof

If it's a camera up in here
Then it's gonna leave with me when I do, I do
If it's a camera up in here
Then I best not catch this flick on YouTube, YouTube

'Cause if you run your mouth and brag about this secret rendezvous
I will hunt you down
'Cause they be all up in my business like a Wendy interview
But this is private, between you and I

Touch my body, put me on the floor
Wrestle me around, play with me some more
Touch my body, throw me on the bed
I just wanna make you feel like you never did

Touch my body, let me wrap my thighs
All around your waist, just a little taste
Touch my body, know you like my curves
...

",0.0,pop,2008
7197,14710,4 minutes,madonna,1,1oHClQEgDmmbcEx12Kc5nZ,0.753,0.931,2.0,-4.922,1.0,0.0652,0.00994,0.00696,0.234,0.767,113.029,189693.0,4.0,"I'm outta time and all I got is four minutes, four minutes!
I'm outta time and all I got is four minutes, four minutes!
I'm outta time and all I got is four minutes, four minutes!
I'm outta time and all I got is four minutes, four minutes!
I'm outta time and all I got is four minutes, four minutes!
I'm outta time and all I got is four minutes, four minutes!
I'm outta time and all I got is four minutes, four minutes!
I'm outta time and all I got is four minutes!

Breakdown, come on
Come on, Madonna

Come on, boy
I've been waiting for somebody to pick up my stroll
Well, don't waste time
Give me desire, tell me how you wanna roll
I want somebody to speed it up for me, then take it down slow
There's enough room for both
Well, I can handle that, you just gotta show me where it's at
Are you ready to go? Are you ready to go?

If you want it, you've already got it
If you thought it, it better be what you want
If you feel it, it must be real, just
Say the word and I'mma give you what you want

...

",1.0,pop,2009
7198,14711,clumsy,fergie,1,50xeLNGKmskmYUSINhqvfa,0.731,0.563,2.0,-4.046,1.0,0.131,0.191,0.00042,0.296,0.452,184.009,240427.0,4.0,"She can't help it
The girl can't help it (oh baby)
She can't help it
The girl can't help it (oh baby)
She can't help it
The girl can't help it (oh baby)
She can't help it

The first time that I saw your eyes
Boy, you looked right through me, mmm, mmm
Play it cool, but I knew you knew
That cupid hit me, mmm, mmm

You got me trippin', stumblin', flippin', fumblin'
Clumsy 'cause I'm fallin' in love (in love)
You got me slippin', tumblin', sinkin', fumblin'
Clumsy 'cause I'm fallin' in love (in love)
So in love with you

She can't help it
The girl can't help it (oh baby)
She can't help it
The girl can't help it (oh no)
She can't help it
The girl can't help it (oh how)
She can't help it

...

",0.0,pop,2006
7199,14712,i'm yours,jason mraz,1,1EzrEOXmMH3G43AXT1y7pA,0.686,0.457,11.0,-8.322,1.0,0.0468,0.595,0.0,0.105,0.718,150.953,242187.0,4.0,"Well, you done done me, and you bet I felt it
I tried to be chill, but you're so hot that I melted
I fell right through the cracks
Now I'm trying to get back

Before the cool-done run out, I'll be givin' it my best-est
And nothin's gonna stop me but divine intervention
I reckon it's again my turn to win some or learn some

But I won't hesitate no more, no more
It cannot wait, I'm Yours

Well, open up your mind and see like me
Open up your plans and, damn, you're free
And look into your heart and you'll find love, love, love, love

Listen to the music of the moment people dance and sing
We're just one big family
And it's our God-forsaken right to be loved, loved, loved, loved, loved

...

",1.0,pop,2008
7200,14713,leavin',jesse mccartney,1,20ORwCJusz4KS2PbTPVNKo,0.687,0.71,9.0,-5.84,1.0,0.0522,0.0283,3.71e-06,0.0689,0.886,79.235,216880.0,4.0,"Hmm...

Hey, baby girl, I've been watching you all day (all day, all day, all day)
Man, that thing you got behind you is amazing (amazing, amazing, amazing)
You make me wanna take you out and let it rain (let it rain, let it rain, let it rain)
Mmm-mm, I know you got a man, but this is what you should say

Why don't you tell him that I'm leavin', never lookin' back again
You found somebody who does it better than he can
No more making you cry
No more o' them gray skies
Girl, we flyin' on a G5, G5
And we're leavin', never lookin' back again
So call your shawty and tell him you found a new man
The one who's so, so fly
The one to keep you high
Have you singing all night, like that
Uh, oh, oh, oh, oh (Yeah)
Uh, oh, oh, oh, oh (Man, she got singin')
She got me singin' like (Uh, oh, oh, oh, oh)
Uh, oh, oh, oh, oh

Now if I talk it, girl, you know that I will walk it out (walk it out, walk it out, walk it out)
Man, I'll put my money, money where my mouth is (mouth is, mouth is, mouth is)
...",0.0,pop,2008
7201,14714,tattoo,jordin sparks,1,3Ui2jdyxbZQrZohfM0NOgG,0.566,0.766,2.0,-5.036,1.0,0.0399,0.431,0.0,0.101,0.547,168.005,233467.0,4.0,"No matter what you say about love

I keep coming back for more
Keep my hand in the fire, sooner or later
I get what I'm asking for
No matter what you say about life

I learn every time I bleed
The truth is a stranger, soul is in danger
I gotta let my spirit be free to admit that I'm wrong and then change my mind
Sorry but I have to move on and leave you behind

I can't waste time so give it a moment, I realize nothing's broken
No need to worry about everything I've done
Live every second like it was my last one
Don't look back, got a new direction

I loved you once, needed protection
You're still a part of everything I do
You're on my heart just like a tattoo
Just like a tattoo

I'll always have you
I'll always have you (I'll always have you)
...

",0.0,pop,2007
7202,14715,see you again,miley cyrus,1,0G71WvIkF2K6HViJeFvOcM,0.692,0.911,9.0,-5.098,0.0,0.177,0.0149,7.340000000000001e-05,0.112,0.801,138.975,190453.0,4.0,"I got my sight set on you
And I'm ready to aim
I have a heart that will
Never be tamed
I knew you were something special
When you spoke my name
Now I can't wait
To see you again

I've got a way of knowing
When something is right
I feel like I must have known you
In another life
'Cause I felt this deep connection
When you looked in my eyes
Now I can't wait
To see you again

The last time I freaked out
I just kept looking down
I st-st-stuttered when you
...

",0.0,pop,2007
7203,14716,shake it,metro station,1,5619Ojc6t9evEEs3B7Drhe,0.618,0.955,4.0,-3.836,1.0,0.0798,0.00221,3.09e-06,0.486,0.79,150.034,179947.0,4.0,"Let's drop!
Yeah, come on

Shake, shake
I'll take you home
If you don't leave me at the front door

(Leave me at the front door)

Your body's cold

But girl, we're getting so warm

And I was thinking of ways that I could get inside
(Get inside)

Tonight you're falling in love
(Let me go now)
This feeling's tearing me up
(Here we go now)
Now, if she does it like this
Will you do it like that?
Now, if she touches like this
...

",0.0,pop,2007
7204,14717,stop and stare,onerepublic,1,48s0QHJgmiNsth3WEO6U4M,0.492,0.859,4.0,-4.274,1.0,0.0332,0.0659,0.0,0.0756,0.251,92.474,223853.0,4.0,"This town is colder now, I think it's sick of us
It's time to make our move, I'm shaking off the rust
I've got my heart set on anywhere but here
I'm staring down myself, counting up the years

Steady hands, just take the wheel...
And every glance is killing me
Time to make one last appeal
For the life I lead

Stop and stare
I think I'm moving but I go nowhere
Yeah, I know that everyone gets scared
But I've become what I can't be, oh
Stop and stare
...

",0.0,pop,2007
7205,14718,take you there,sean kingston,1,6AdLyvisRKHLAwARaZMGr6,0.752,0.921,5.0,-4.321,0.0,0.0696,0.0182,0.0,0.256,0.634,115.033,236693.0,4.0,"YO!
WAT A Gwaan!
HO!
SEAN KINGSTON!
JR!

We can go to the tropics
Sip pina coladas
Shawty I could take you there

Or we can go to the slums
Where killas' get hung
Shawty I could take you there
You know I could take ya (I could take ya)
I could take ya (I could take ya)
Shawty I could take you there
You know I could take ya (I could take ya)
I could take ya (I could take ya)
Shawty I could take you there
Baby girl I know it's rough but come with me
We can take a trip to the hood
It's no problem girl it's my city
I could take you there

Little kid wit guns only fifteen
Roam in the streets up to no good
When gun shots just watch us, run quickly
I could show you where
As long as you're with me
Baby you'll be alright

I'm known in the ghetto
Girl just stay by my side

Or we can leave the slums go to paradise
...

",1.0,pop,2008
7206,14719,paper planes,m.i.a.,1,1kusepF3AacIEtUTYrw4GV,0.447,0.848,2.0,-6.175,1.0,0.222,0.033,7.45e-05,0.722,0.485,172.247,203760.0,4.0,"I fly like paper, get high like planes
If you catch me at the border I got visas in my name
If you come around here, I make 'em all day
I get one done in a second if you wait

I fly like paper, get high like planes
If you catch me at the border, I got visas in my name
If you come around here, I make 'em all day
I get one done in a second if you wait

Sometimes I think sittin' on trains
Every stop I get to I'm clocking that game
Everyone's a winner, we're making our fame
Bona fide hustler making my name

Sometimes I think sittin' on trains
Every stop I get to I'm clocking that game
Everyone's a winner, we're making our fame
Bona fide hustler making my name

All I wanna do is bang bang bang bang
And click ka-ching
And take your money

All I wanna do is bang bang bang bang
And click ka-ching
And take your money

All I wanna do is bang bang bang bang
And click ka-ching
And take your money

...

",1.0,pop,2007
7207,14720,hot n cold,katy perry,1,1y4eb6hmAvsqlDOl3fx9kk,0.706,0.841,7.0,-3.956,1.0,0.0418,7.950000000000001e-05,0.0,0.0688,0.861,132.032,220227.0,4.0,"You change your mind like a girl changes clothes
Yeah, you PMS like a bitch; I would know
And you overthink, always speak cryptically
I should know that you're no good for me

'Cause you're hot then you're cold
You're yes, then you're no
You're in, then you're out

You're up, then you're down
You're wrong when it's right
It's black and it's white
We fight, we break up
We kiss, we make up
(You) You don't really wanna stay, no
(You) But you don't really wanna go, oh
You're hot then you're cold

You're yes, then you're no
You're in, then you're out
You're up, then you're down

We used to be just like twins, so in sync
The same energy, now's a dead battery
Used to laugh (Used to laugh) 'bout nothing ('Bout nothing)
...

",1.0,pop,2008
7211,14725,our song,taylor swift,1,15DeqWWQB4dcEWzJg15VrN,0.668,0.672,2.0,-4.931,1.0,0.0303,0.111,0.0,0.329,0.539,89.011,201107.0,4.0,"I was ridin' shotgun with my hair undone
In the front seat of his car
He's got a one-hand feel on the steering wheel
The other on my heart
I look around, turn the radio down
He says, ""Baby, is something wrong?""
I say, ""Nothing, I was just thinking how we don't have a song""
And he says

Our song is the slamming screen door
Sneakin' out late, tapping on your window
When we're on the phone and you talk real slow
'Cause it's late, and your mama don't know
Our song is the way you laugh
The first date; ""Man, I didn't kiss her, and I should have""
And when I got home, 'fore I said ""Amen""
Asking God if he could play it again

...

",0.0,pop,2006
7212,14726,damaged,danity kane,1,4yHFxB8kzzeuNvoouR8N0N,0.774,0.653,8.0,-5.158,0.0,0.05,0.0912,0.0,0.151,0.818,120.01,244267.0,4.0,"Do, Do you got a first aid kit handy?
Do, Do you know how to patch up a wound?
Tell me,
are you patient,
understanding?
Cause I might need some time to clear the hold in my heart and I
I've tried every remedy
And nothing seems to work for me
Baby, (baby)
this situation is driving me crazy
And I really wanna be your lady
But the one before you left me so
Damaged, damaged
Damaged, damaged
I thought that I should let you know

That my heart is
Damaged, damaged
So Damaged
And you can blame the one before
So how you gonna fix it, fix it, fix it
How you gonna fix it, fix it, fix it
(Baby I gotta know what you are gonna do?)
How you gonna fix it, fix it, fix it
(Baby I gotta know what you are gonna do?)
How you gonna fix it, fix it, fix it
(Baby I gotta know what you are gonna do?)

Do Do you got a first aid kit handy?
Do Do you know how to patch up a wound?
...

",0.0,pop,2008
7217,14731,like you'll never see me again,alicia keys,1,3JHDtmFdX9kdx9wz0md98U,0.562,0.658,7.0,-8.072,1.0,0.0314,0.174,0.000285,0.102,0.268,127.81,315360.0,4.0,"If I had no more time
No more time left to be here
Would you cherish what we had?
Was it everything that you were looking for?

If I couldn't feel your touch
And no longer were you with me
I'd be wishing you were here
To be everything that I'd be looking for

I don't wanna forget the present is a gift
And I don't wanna take for granted
The time you may have here with me
'Cause Lord only knows another day
Is not really guaranteed

So every time you hold me
Hold me like this is the last time
Every time you kiss me
Kiss me like you'll never see me again

Every time you touch me
Touch me like this is the last time
Promise that you'll love me
...

",0.0,pop,2007
7218,14732,when i grow up,pussycat dolls,1,21pySLskKIKrhDziCX5ojQ,0.671,0.685,11.0,-5.762,0.0,0.05,0.00165,0.0,0.398,0.368,118.449,245680.0,4.0,"Boys call you sexy (what's up, sexy?)
And you don't care what they say (ha)
See, everytime you turn around
They screamin' your name
Boys call you sexy (what's up, sexy?)
And you don't care what they say (yeah)
See, everytime you turn around
They screamin' your name (Darkchild)

Now I've got a confession (ha ha ha ha)
When I was young I wanted attention (ha ha ha ha)
And I promised myself that I'd do anything (ha ha ha ha)
Anything at all for them to notice me (ha ha ha ha)

But I ain't complaining
We all wanna be famous
So, go ahead and say what you wanna say
You know what it's like to be nameless
Want them to know what your name is
'Cause see when I was younger I would say

When I grow up
I wanna be famous, I wanna be a star I wanna be in movies
When I grow up
I wanna see the world, drive nice cars, I wanna have groupies
When I grow up
Be on TV, people know me, be on magazines
When I grow up
Fresh and clean, number one chick when I step out on the scene

But be careful what you wish for
'Cause you just might get it
You just might get it
You just might get it
But be careful what you wish for
'Cause you just might get it
You just might get it
You just might get it, get it?
...

",1.0,pop,2008
7221,14736,better in time,leona lewis,1,2iXBZ32Fz5VDCLeE0JIdX5,0.584,0.7,6.0,-4.251,1.0,0.0506,0.512,2.4299999999999998e-05,0.13,0.549,163.953,234173.0,4.0,"Oooh oooh
Hmmmmh

It's been the longest winter without you
I didn't know where to turn to
See somehow I can't forget you
After all that we've been through

Going coming thought I heard a knock
Who's there no one
Thinking that I deserve it
Now I realize that I really didn't know

If you didn't notice you mean everything
Quickly I'm learning to love again
All I know is Imma be OK

Thought I couldn't live without you
It's gonna hurt when it heals too (Oh yeah)
It'll all get better in time
...

",0.0,pop,2007
7224,14740,in the ayer,flo rida,1,6RpiAj9Ofv0Uqp6n2OuRoh,0.83,0.746,5.0,-6.286,0.0,0.0579,0.00456,0.0,0.26,0.646,125.992,220507.0,4.0,"Oh hot damn, this is my jam
Keep me partying till the A.M
Yall don't understand, make me throw my hands
In the ayer-ay-ayer, ayer-ay-ayer

Oh hot damn, this is my jam
Keep me partying till the A.M
Yall don't understand, make me throw my hands
In the ayer-ay-ayer, ayer-ay-ayer

Hey this is my jam
Yall don't understand
I'll make you understand
What's pumpin in my CD player (player)
Party all night like yayer (yayer)
Shawty got her hands in the ayer (ayer)
Make me want to take it there
Then I go ""here I go yea that's my song""
DJ bring it back come in my zone
I get paid for them couple bones
The next wop until the early morn
I need that crunk when I'm up in tha club
Even my Chevy that pull up on dubs
Give me that drop yellow waist like a drug
Lil mama hot and she might show me love
Oh hot damn celebrate to tha A.M.
I love it so much it got me sayin

Oh hot damn, this is my jam
...

",1.0,pop,2008
7225,14741,say,john mayer,1,6wZI4mdT8JwXgkGURnBQiq,0.485,0.723,10.0,-6.565,1.0,0.0317,0.541,1.12e-06,0.075,0.541,167.845,230213.0,4.0,"Take out of your wasted honor
Every little past frustration
Take all your so called problems
Better put them in quotations

Say what you need to say
Say what you need to say
Say what you need to say
Say what you need to say

Say what you need to say
Say what you need to say
Say what you need to say
Say what you need to say

Walkin' like a one man army
Fightin' with the shadows in your head
Livin' up the same old moment
Knowin' you? d be better off instead
If you could only

Say what you need to say
...

",0.0,pop,2006
7226,14742,one step at a time,jordin sparks,1,5o4W6yWSJD9e9Ea8YC9WjF,0.766,0.692,1.0,-4.672,1.0,0.0289,0.0825,0.0,0.0384,0.691,102.028,205160.0,4.0,"Hurry up and wait
So close, but so far away
Everything that you've always dreamed of
Close enough for you to taste
But you just can't touch

You wanna show the world, but no one knows your name yet
Wonder when and where and how you're gonna make it
You know you can if you get the chance
In your face as the door keeps slamming
Now you're feeling more and more frustrated
And you're getting all kind of impatient waiting
We live and we learn to take

One step at a time
There's no need to rush
It's like learning to fly
Or falling in love
It's gonna happen when it's
Supposed to happen that we
Find the reasons why
One step at a time

...

",0.0,pop,2007
7227,14743,hate that i love you,rihanna,1,7iu0WYLdo4yksKf3seaxzI,0.637,0.73,5.0,-5.38,0.0,0.0874,0.323,0.0,0.0981,0.732,93.867,218947.0,4.0,"That's how much I love you
That's how much I need you
And I can't stand you
Must everything you do make me wanna smile
Can I not like you for awhile? (No)
But you won't let me
You upset me, girl
And then you kiss my lips
All of a sudden I forget (that I was upset)
Can't remember what you did
You know exactly what to do
So that I can't stay mad at you
For too long, that's wrong
You know exactly how to touch
So that I don't want to fuss and fight no more
Said I despise that I adore you
...

",0.0,pop,2008
7229,14745,suffocate,j. holiday,1,5EGEYsNgwUmLi36kPTatm0,0.627,0.599,11.0,-8.284,0.0,0.0307,0.00156,0.564,0.214,0.397,135.012,277343.0,4.0,"Now even though I try to play it off
I'm thinkin' 'bout you all day long
And I can't wait for shorty to come through
From your lips and back up to your eyes
My hands on your hips when we grind
I'm fantasizin' 'bout what I'm gon' do, to you

Got me fiendin' for her love, can't lie
Man, you should see how she got me
Spendin' all this time with her (With her)
And I couldn't leave her if I wanted to
Her love turns men into fools
Tell me what a man is to do

'Cause I can't breathe when you talk to me
I can't breathe when you're touchin' me
I suffocate when you're away from me
So much love you take from me
I'm goin' outta my mind

I can't breathe when you talk to me
I can't breathe when you're touchin' me
I suffocate when you're away from me
So much love you take from me
I'm goin' outta my mind
...

",0.0,pop,2007
7230,14746,let it rock,kevin rudolf,1,6TrNRd98WksT9Kkmx9uj6R,0.607,0.784,7.0,-4.41,1.0,0.0397,0.000684,0.0,0.0678,0.442,113.172,231173.0,4.0,"I see your dirty face
High behind your collar
What is done in vain
Truth is hard to swallow
So you pray to God
To justify the way you live a lie
Live a lie
Live a lie

And you take your time
And you do your crime
Well you made your bed
I made mine

Because when I arrive
I, I bring the fire
Make you come alive
I can take you higher
...

",0.0,pop,2008
7231,14748,realize,colbie caillat,1,5OGkKx8jP0A5KSULEc6XYZ,0.693,0.594,1.0,-6.408,1.0,0.0325,0.13,0.0,0.115,0.192,123.932,244107.0,4.0,"Take time to realize
That your warmth is
Crashing down on in

Take time to realize
That I am on your side
Didn't I, didn't I tell you

But I can't spell it out for you
No it's never gonna be that simple
No I can't spell it out for you

If you just realize what I just realized
Then we'd be perfect for each other
And we'll never find another
Just realize what I just realized
We'd never have to wonder if
We missed out on each other now

Take time to realize
...

",0.0,pop,2007
7233,14750,the time of my life,david cook,1,6avyV3xlz2UFeiAUZ0SqyT,0.414,0.578,8.0,-6.383,1.0,0.0287,0.0541,0.0,0.124,0.281,154.96,216147.0,3.0,"I've been waiting for my dreams
To turn into something
I could believe in
And looking for that
Magic rainbow
On the horizon
I couldn't see it
Until I let go
Gave into love
And watched all the bitterness burn
Now I'm coming alive
Body and soul
Feelin' my world start to turn

And I'll taste every moment
And live it out loud
I know this is the time
This is the time to be
More than a name
Or a face in the crowd
I know this is the time
This is the time of my life

...

",0.0,pop,2008
