,ID,Song,Artist,Billboard100,URI,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration,Time_Signature,lyrics,explicit,Genre,Year
334,1055,you to me are everything,the real thing,0,3iQCO7V5fPz9psiTszVcXF,0.553,0.825,0.0,-4.328,1.0,0.0603,0.286,0.0,0.314,0.897,101.657,213174.0,4.0,"I would take the stars out of the sky for you
Stop the rain from falling if you asked me to
I'd do anything for you, your wish is my command

I could move a mountain when your hand is in my hand
Words cannot express how much you mean to me
There must be some other way to make you see
If it takes my heart and soul, you know I'd pay the price
Everything that I possess I'd gladly sacrifice

Oh, you to me are everything
The sweetest song that I could sing
Oh, baby, oh, baby

To you I guess I'm just a clown
Who picks you up each time you're down
Oh, baby, oh, baby

You give me just a taste of love
To build my hopes upon
You know you've got the power girl
To keep me holding on
...

",0.0,pop,2013
335,1056,big love,the black eyed peas,0,6eNeTj9NecqgP1VEqInpKg,0.76,0.459,7.0,-10.323,1.0,0.0423,0.0574,0.0117,0.256,0.134,91.995,275563.0,4.0,"A day in the life of a kid in America
Everyone's a critic, watching, criticizing character
Everybody watching ya, people love to stare at ya
Everybody's greedy ain't nobody tryna' share wit' you
Our leaders are embarrassing, I think they need some parenting
Tell me why the playing with the fire and the carosine
Kids on the percocet, trippin' on the medicine
Call it like I see it we some drugged up Americans
Everybody's following, ain't nobody leading
People lovin' guns, more than kids, it's the season
And they say the reason is to protect their freedom
But we don't believe 'em

'Cause all that we are
All that we're made of
Is big, big love
Big, big love
And all that we have, all that we're made of
Is big, big love
Big, big love
That's all that we are
That's all that we are
That's all that we are
Is big, big love
Is big, big love

When I was a young boy
Used to hear the people say
Power to the people but we them people nowadays
We ain't never giving up, now we got our hands up
...

",0.0,pop,2018
336,1058,run to me,causes,0,7MaTEJzoj8qNUfN76YdHVj,0.661,0.602,7.0,-5.934,0.0,0.0275,0.272,0.0,0.079,0.433,110.045,199000.0,4.0,"When you've got shadows
Underneath your sun
And there's no oxygen
Inside your lungs

If you ever feel
The need to run
You can run to me
You can run to me

I know you said
You want to count the stars
Well, I would help you
Given half a chance

So if you ever feel
The need to run
You can run to me
You can run to me

Maybe you're a river
Flowing to the sea
You can run to me
You can run to me

You can run to me
You can run to me
...

",0.0,pop,2018
338,1062,a lifetime to repair - edit,kylie minogue,0,7oHtYz16Rk1Dgc6W0jtX79,0.645,0.699,9.0,-3.573,1.0,0.0731,0.22,1.89e-06,0.314,0.743,114.965,197280.0,4.0,"Cupid don't love me like he used to do
'Cause I'm broken-hearted way too soon
I let my guard down
A devil's gone and left me a bruise, mmm
Rocks at the bottom, will I try again?
Romeo still lives in my head
Thought I would settle down
When happy ever after'd been said, mmm

Six, five, four, three
Too many times I wish I'd never cared
Been torn and twisted, oh I swear
Too many nights crying that it's not fair
If I get hurt again
I'd need a lifetime to repair
I'd need a lifetime to repair
I'd need a lifetime to repair
...

",0.0,pop,2018
341,1069,can't move on,wild youth,0,209P1PUU7boHQSPwDCDBRA,0.769,0.721,0.0,-6.413,1.0,0.0946,0.0526,2.54e-06,0.27,0.667,102.999,197093.0,4.0,"Something like a bad trip
I'm feeling hot, feeling love sick
I think I died, oh, no, no
When you walked through the door
Can't hear the music
Like a drug, used to use it
You got my heart on the floor
Ain't no love any moooooore
When I see your body next to somebody new
The way he's holding you
I'm too broken hearted
To hurt for this party
It's Saturday night, and I don't want to be alone
I fucked up my chances
And I'm too sad for dancing
How am I supposed to move if I can't move on
If I can't move on and on and on, on (hey)
On and on and on, on
How am I supposed to move if I can't move on
(How am I supposed to move if I can't move on)
I think I need an Uber
I'm feeling lost like a loser
...

",1.0,pop,2018
342,1070,dance,tim halperin,0,7yTVPPF2gLkV0jLl61MPdk,0.368,0.209,2.0,-13.463,1.0,0.0377,0.706,0.00575,0.125,0.173,79.496,282040.0,4.0,"Honey, we got a moon that's full
And a dance floor made of grass
Your blue eyes make me wanna
Make this evening last
Put on an old song
Put on that new dress
Tomorrow's coming, but it ain't here yet
we got starts outside
Just you and I

I got this feelin'
Rising to the ceiling
Singing ""Oo oo darlin'
You got me feelin' alright""
Lemme show you
I was made to hold you
So lose your shoes and dance with me
Dance with me
Dance with me tonight (ohh's)

...

",0.0,pop,2015
346,1080,polaroid,jonas blue,0,1wsLHgXJ4SKIfd5ePSX1hD,0.652,0.897,7.0,-4.481,0.0,0.036,0.293,0.0,0.0722,0.475,114.033,193377.0,4.0,"Let me tell you how it happened
I wasn't looking for someone that night
No, I was never a believer
That you could fall in love with the first sight

But all of a sudden
We loved and got lost in the moment
All of a sudden
She's gone in the flash of a light
I never was looking, hmm
I'll be looking for the rest of my life

We took a polaroid
You signed your name upon it
I put it in my wallet
Hoping I'd see your face again
We took a polaroid
Capture the look in your eyes
It's only a matter of time
Before it starts fading

Wasn't my imagination
I could've sworn I saw someone like you
...

",0.0,pop,2018
347,1081,if you wanna love somebody - single version,tom odell,0,4BE33oAYgmnefZGo5pbUaJ,0.553,0.752,6.0,-5.29,1.0,0.0302,0.0207,0.0,0.105,0.47,103.136,234705.0,4.0,"You should look at your reflection
If you wanna see a lie
You're heading in the right direction
If you wanna pick a side
Give me more perfection if you wanna see me cry

Oh, if you wanna love somebody
Oh, if you wanna love somebody
I'm your guy, I'm your guy

You should get your car a starting
If you wanna be apart
Go to the californian party
If you wanna fuck a star
And flick back through your memories
If you want a broken heart

Oh, if you wanna love somebody
(If you want to love)
Oh, if you wanna love somebody
(If you want to love)
Oh, if you wanna love somebody
...

",1.0,pop,2018
348,1085,moves (feat. snoop dogg),olly murs,0,6gLTlewjPtazYnOa9I5Bno,0.598,0.891,9.0,-3.458,0.0,0.262,0.113,0.0,0.168,0.942,202.039,165106.0,4.0,"Olly Murs
Big Snoop Dogg
You know we bout to make moves, ya dig?

I, walk in the club like a million bucks
First I hit the bar for a couple of shots
We get the beatiful women, I think I'm making them blush
Then I spill my drink tryna cover it up

Got the dad dance moves, staying ready for em
Got the Batman groove, go steady on em
Hey, señorita in a beautiful dress
Do ya, wanna dance? She's tellin' me yes

I got confidence in myself
But that's just the Tequila giving me help
Tryna cover it up, so you never tell
I feel like dancin' with you

It's your moves, baby
'Cause I can't dance in the way that you do
But I got that love that you ain't used to
(Hey)
And when the DJ's spinning that song that we groove to
(Oh my)
Come on teach me how to dance

...

",0.0,pop,2018
373,1119,barbie dreams,nicki minaj,0,6Poyf51k7W3NKnsGwAI90B,0.855,0.787,8.0,-4.134,0.0,0.334,0.313,0.0,0.194,0.702,88.003,279867.0,4.0,"Uh
R.I.P. to B.I.G.
Classic shit

I'm looking for a nigga to give some babies
A hand full of Weezy, sprinkle of Dave East
Man, I ain't got no type, like Jxmmi and Swae Lees
But if he can't fuck three times a night, peace
I tried to fuck 50 for a powerful hour
But all the nigga wanna do is talk Power for hours
B-beat the pussy up, make sure it's a K-O
Step your banks up like you're moving that ya-yo

Somebody go and make sure Karrueche okay though
I heard she think I'm tryna give the coochie to Quavo
They always wanna beat it up, goon up the pussy
Man, maybe I should let him autotune up the pussy
All these Bow Wow challenge niggas lying and shit
Man, these Fetty Wap niggas stay eyeing my shit
Drake worth a hundred milli, always buying me shit

But I don't know if the pussy wet or if he crying and shit
Meek still be in my DMs, I be having to duck him
""I used to pray for times like this""
Face ass when I fuck him
Man, Uzi is my baby, he ain't takin' an L
But he took it literally when I said, ""Go to hell""
Used to fuck with Young Thug, I ain't addressing this shit
C-caught him in my dressing room, stealing dresses and shit
I used to give this nigga with a lisp testers and shit
How you want the pu-thy? Can't say your S's and shit

Dreams of fucking one of these little rappers
I'm just playing, but I'm saying
Dreams of fucking one of these little rappers
I'm just playing, but I'm saying
Dreams of fucking one of these little rappers
I'm just playing, but I'm saying
Dreams of fucking one of these little rappers
I'm just playing, but I'm saying

...",1.0,pop,2018
